PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
FakePlot39	SpeciesName	Sapindaceae	Sapindus	saponaria	PP	1100	Sapindus saponaria
FakePlot12	SpeciesName	Meliaceae	Trichilia	pallida	PP	1100	Trichilia pallida
FakePlot26	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot49	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot22	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot16	SpeciesName	Rubiaceae	Randia	armata	PP	1100	Randia armata
FakePlot5	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot33	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot8	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot18	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot42	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot2	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot6	SpeciesName	Fabaceae	Inga	cylindrica	PP	1100	Inga cylindrica
FakePlot49	SpeciesName	Rubiaceae	Coutarea	hexandra	PP	1100	Coutarea hexandra
FakePlot40	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot50	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot28	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot7	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot34	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot6	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	1100	Myrocarpus venezuelensis
FakePlot38	SpeciesName	Urticaceae	Urera	verrucosa	PP	1100	Urera verrucosa
FakePlot39	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot13	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot11	SpeciesName	Rubiaceae	Coutarea	hexandra	PP	1100	Coutarea hexandra
FakePlot43	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot4	MorphoSpeciesName	Sapotaceae	Pouteria	ETP48	PP	1100	Pouteria ETP48
FakePlot14	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot42	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot31	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	1100	Myrocarpus venezuelensis
FakePlot15	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot47	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot27	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot34	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot46	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot42	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot30	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot4	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot49	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot19	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot49	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot44	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot6	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot9	SpeciesName	Urticaceae	Coussapoa	manuensis	PP	1100	Coussapoa manuensis
FakePlot43	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot32	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot14	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot27	SpeciesName	Primulaceae	Clavija	nutans	PP	1100	Clavija nutans
FakePlot24	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot29	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot49	SpeciesName	Fabaceae	Inga	striata	PP	1100	Inga striata
FakePlot10	SpeciesName	Juglandaceae	Juglans	boliviana	PP	1100	Juglans boliviana
FakePlot4	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot49	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot36	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot40	SpeciesName	Arecaceae	Bactris	gasipaes	PP	1100	Bactris gasipaes
FakePlot35	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot29	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot49	SpeciesName	Moraceae	Pseudolmedia	rigida	PP	1100	Pseudolmedia rigida
FakePlot3	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot14	MorphoSpeciesName	Simaroubaceae	Picrasma	ETP88	PP	1100	Picrasma ETP88
FakePlot11	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot29	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot3	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot16	SpeciesName	Juglandaceae	Juglans	boliviana	PP	1100	Juglans boliviana
FakePlot37	SpeciesName	Fabaceae	Inga	striata	PP	1100	Inga striata
FakePlot20	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot43	SpeciesName	Rubiaceae	Coutarea	hexandra	PP	1100	Coutarea hexandra
FakePlot18	SpeciesName	Lauraceae	Aiouea	montana	PP	1100	Aiouea montana
FakePlot34	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot9	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot24	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot13	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot42	SpeciesName	Myrtaceae	Eugenia	involucrata	PP	1100	Eugenia involucrata
FakePlot47	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot32	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot11	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot26	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot43	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot9	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot49	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot7	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot15	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot25	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot10	MorphoSpeciesName	Myrtaceae	Eugenia	NA873	PP	1100	Eugenia NA873
FakePlot12	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot50	SpeciesName	Moraceae	Clarisia	biflora	PP	1100	Clarisia biflora
FakePlot6	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot40	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot2	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot13	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot23	SpeciesName	Fabaceae	Inga	cylindrica	PP	1100	Inga cylindrica
FakePlot32	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot46	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot14	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot4	SpeciesName	Myrtaceae	Myrcianthes	mato	PP	1100	Myrcianthes mato
FakePlot32	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot31	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot39	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot38	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot2	SpeciesName	Fabaceae	Sweetia	fruticosa	PP	1100	Sweetia fruticosa
FakePlot13	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot5	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot28	SpeciesName	Sapotaceae	Sarcaulus	brasiliensis	PP	1100	Sarcaulus brasiliensis
FakePlot31	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot40	SpeciesName	Rosaceae	Prunus	subcorymbosa	PP	1100	Prunus subcorymbosa
FakePlot13	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	1100	Aspidosperma cylindrocarpon
FakePlot20	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot16	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot2	SpeciesName	Erythroxylaceae	Erythroxylum	raimondii	PP	1100	Erythroxylum raimondii
FakePlot37	SpeciesName	Myrtaceae	Eugenia	speciosa	PP	1100	Eugenia speciosa
FakePlot22	SpeciesName	Meliaceae	Trichilia	pleeana	PP	1100	Trichilia pleeana
FakePlot47	SpeciesName	Meliaceae	Trichilia	claussenii	PP	1100	Trichilia claussenii
FakePlot46	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot33	SpeciesName	Fabaceae	Inga	cylindrica	PP	1100	Inga cylindrica
FakePlot42	SpeciesName	Sapindaceae	Allophylus	petiolulatus	PP	1100	Allophylus petiolulatus
FakePlot45	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot29	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot20	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot46	SpeciesName	Moraceae	Maclura	tinctoria	PP	1100	Maclura tinctoria
FakePlot14	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot3	SpeciesName	Juglandaceae	Juglans	boliviana	PP	1100	Juglans boliviana
FakePlot9	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot39	MorphoSpeciesName	Simaroubaceae	Picrasma	ETP88	PP	1100	Picrasma ETP88
FakePlot47	SpeciesName	Polygonaceae	Triplaris	efistulifera	PP	1100	Triplaris efistulifera
FakePlot13	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot1	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot9	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot14	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot33	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot4	SpeciesName	Juglandaceae	Juglans	boliviana	PP	1100	Juglans boliviana
FakePlot25	SpeciesName	Urticaceae	Urera	baccifera	PP	1100	Urera baccifera
FakePlot26	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot48	SpeciesName	Meliaceae	Trichilia	pallida	PP	1100	Trichilia pallida
FakePlot44	SpeciesName	Polygonaceae	Triplaris	efistulifera	PP	1100	Triplaris efistulifera
FakePlot3	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot43	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot20	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot41	MorphoSpeciesName	Sapotaceae	Pouteria	ETP48	PP	1100	Pouteria ETP48
FakePlot10	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot10	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot15	SpeciesName	Polygonaceae	Triplaris	efistulifera	PP	1100	Triplaris efistulifera
FakePlot33	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot50	SpeciesName	Fabaceae	Inga	cylindrica	PP	1100	Inga cylindrica
FakePlot10	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot26	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot41	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot14	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot41	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot13	SpeciesName	Lamiaceae	Vitex	cymosa	PP	1100	Vitex cymosa
FakePlot10	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot14	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot27	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot35	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot41	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot48	SpeciesName	Piperaceae	Piper	tucumanum	PP	1100	Piper tucumanum
FakePlot10	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot20	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot9	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot43	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot25	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot3	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot24	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot2	SpeciesName	Arecaceae	Syagrus	sancona	PP	1100	Syagrus sancona
FakePlot27	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot19	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot21	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot10	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot21	SpeciesName	Fabaceae	Senegalia	polyphylla	PP	1100	Senegalia polyphylla
FakePlot46	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot35	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot35	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot23	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot33	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot28	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot7	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot35	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot9	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot27	SpeciesName	Primulaceae	Clavija	nutans	PP	1100	Clavija nutans
FakePlot11	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot28	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot9	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot35	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot24	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot20	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot9	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot3	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot13	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot25	MorphoSpeciesName	Sapindaceae	Serjania	ETP107	PP	1100	Serjania ETP107
FakePlot1	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot33	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot24	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot50	SpeciesName	Rubiaceae	Randia	armata	PP	1100	Randia armata
FakePlot47	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot10	SpeciesName	Moraceae	Ficus	obtusifolia	PP	1100	Ficus obtusifolia
FakePlot18	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot49	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot26	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot4	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot36	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot37	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot36	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot34	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot28	SpeciesName	Polygonaceae	Triplaris	americana	PP	1100	Triplaris americana
FakePlot30	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot40	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot2	SpeciesName	Sapindaceae	Allophylus	petiolulatus	PP	1100	Allophylus petiolulatus
FakePlot39	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot25	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot48	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot43	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot7	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot42	SpeciesName	Polygonaceae	Coccoloba	peruviana	PP	1100	Coccoloba peruviana
FakePlot9	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot31	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot46	SpeciesName	Sapindaceae	Allophylus	petiolulatus	PP	1100	Allophylus petiolulatus
FakePlot40	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot13	SpeciesName	Myrtaceae	Myrcianthes	mato	PP	1100	Myrcianthes mato
FakePlot1	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot19	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot1	SpeciesName	Ulmaceae	Ampelocera	ruizii	PP	1100	Ampelocera ruizii
FakePlot18	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot22	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot9	SpeciesName	Arecaceae	Syagrus	sancona	PP	1100	Syagrus sancona
FakePlot3	SpeciesName	Apocynaceae	Aspidosperma	rigidum	PP	1100	Aspidosperma rigidum
FakePlot47	SpeciesName	Polygonaceae	Triplaris	americana	PP	1100	Triplaris americana
FakePlot12	SpeciesName	Sapindaceae	Allophylus	petiolulatus	PP	1100	Allophylus petiolulatus
FakePlot40	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot47	MorphoSpeciesName	Santalaceae	Acanthosyris	ILR404	PP	1100	Acanthosyris ILR404
FakePlot23	SpeciesName	Meliaceae	Trichilia	claussenii	PP	1100	Trichilia claussenii
FakePlot27	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot7	SpeciesName	Capparaceae	Capparidastrum	coimbranum	PP	1100	Capparidastrum coimbranum
FakePlot31	SpeciesName	Fabaceae	Myroxylon	peruiferum	PP	1100	Myroxylon peruiferum
FakePlot5	SpeciesName	Myrtaceae	Myrcianthes	mato	PP	1100	Myrcianthes mato
FakePlot26	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot2	SpeciesName	Fabaceae	Inga	cylindrica	PP	1100	Inga cylindrica
FakePlot33	MorphoSpeciesName	Myrtaceae	Eugenia	NA873	PP	1100	Eugenia NA873
FakePlot5	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	1100	Myrocarpus venezuelensis
FakePlot1	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot22	SpeciesName	Moraceae	Clarisia	racemosa	PP	1100	Clarisia racemosa
FakePlot18	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot44	SpeciesName	Meliaceae	Trichilia	claussenii	PP	1100	Trichilia claussenii
FakePlot46	MorphoSpeciesName	Sapotaceae	Pouteria	ETP48	PP	1100	Pouteria ETP48
FakePlot43	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot8	SpeciesName	Fabaceae	Inga	striata	PP	1100	Inga striata
FakePlot6	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot40	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot18	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot35	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot48	SpeciesName	Apocynaceae	Aspidosperma	cylindrocarpon	PP	1100	Aspidosperma cylindrocarpon
FakePlot15	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot2	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot14	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot20	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot41	SpeciesName	Fabaceae	Piptadenia	buchtienii	PP	1100	Piptadenia buchtienii
FakePlot8	SpeciesName	Malpighiaceae	Mascagnia	divaricata	PP	1100	Mascagnia divaricata
FakePlot47	SpeciesName	Meliaceae	Trichilia	elegans	PP	1100	Trichilia elegans
FakePlot35	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot9	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot50	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot12	SpeciesName	Rosaceae	Prunus	subcorymbosa	PP	1100	Prunus subcorymbosa
FakePlot33	SpeciesName	Anacardiaceae	Tapirira	guianensis	PP	1100	Tapirira guianensis
FakePlot25	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
FakePlot25	SpeciesName	Fabaceae	Senegalia	loretensis	PP	1100	Senegalia loretensis
FakePlot49	SpeciesName	Apocynaceae	Tabernaemontana	cymosa	PP	1100	Tabernaemontana cymosa
FakePlot7	SpeciesName	Apocynaceae	Tabernaemontana	cymosa	PP	1100	Tabernaemontana cymosa
FakePlot32	SpeciesName	Meliaceae	Trichilia	claussenii	PP	1100	Trichilia claussenii
FakePlot11	SpeciesName	Sapindaceae	Allophylus	petiolulatus	PP	1100	Allophylus petiolulatus
FakePlot1	SpeciesName	Fabaceae	Myrocarpus	venezuelensis	PP	1100	Myrocarpus venezuelensis
FakePlot35	SpeciesName	Sapotaceae	Chrysophyllum	venezuelanense	PP	1100	Chrysophyllum venezuelanense
FakePlot18	SpeciesName	Sapotaceae	Pouteria	bilocularis	PP	1100	Pouteria bilocularis
FakePlot49	SpeciesName	Moraceae	Maclura	tinctoria	PP	1100	Maclura tinctoria
FakePlot32	SpeciesName	Sapotaceae	Chrysophyllum	gonocarpum	PP	1100	Chrysophyllum gonocarpum
FakePlot19	SpeciesName	Petiveriaceae	Gallesia	integrifolia	PP	1100	Gallesia integrifolia
FakePlot40	MorphoSpeciesName	Sapotaceae	Chrysophyllum	LC1660	PP	1100	Chrysophyllum LC1660
